,AnoLetivo,ID_Aluno,Genero,Tipo_Serie,Grup_Economic,Frequencia_aluno_Aula(%),Media_geral_notas_aluno,status_aluno,StudentAcademic_Performance_Status
1182,2020,4638,M,Grup A - anos iniciais,B,78,6,0,Aprovado
1183,2020,3556,M,Grup B - anos finais,C,76,2,2,Reforço
1184,2020,3218,M,Grup A - anos iniciais,E,89,4,2,Reforço
1185,2020,4074,M,Grup A - anos iniciais,B,94,6,0,Aprovado
1186,2020,3705,F,Grup B - anos finais,D,89,6,0,Aprovado
1187,2020,2401,M,Grup A - anos iniciais,E,92,2,2,Reforço
1188,2020,2446,F,Grup A - anos iniciais,D,78,9,0,Aprovado
1189,2020,2681,M,Grup A - anos iniciais,E,76,9,0,Aprovado
1190,2020,2494,M,Grup B - anos finais,C,91,4,2,Reforço
1191,2020,2128,F,Grup B - anos finais,A,94,4,2,Reforço
1192,2020,3259,F,Grup A - anos iniciais,A,95,10,0,Aprovado
1193,2020,5185,M,Grup A - anos iniciais,E,89,5,1,Aprovado parcialmente
1194,2020,4519,F,Grup A - anos iniciais,D,98,2,2,Reforço
1195,2020,4906,M,Grup A - anos iniciais,D,88,3,2,Reforço
1196,2020,2792,F,Grup A - anos iniciais,A,95,3,2,Reforço
1197,2020,2602,F,Grup A - anos iniciais,C,95,2,2,Reforço
1198,2020,3532,M,Grup A - anos iniciais,A,97,4,2,Reforço
1199,2020,2545,F,Grup B - anos finais,B,54,3,2,Reforço
1200,2020,4850,F,Grup B - anos finais,D,78,3,2,Reforço
1201,2020,5344,F,Grup A - anos iniciais,D,80,6,0,Aprovado
1202,2020,2577,F,Grup A - anos iniciais,E,87,0,2,Reforço
1203,2020,2735,M,Grup A - anos iniciais,E,78,10,0,Aprovado
1204,2020,3393,F,Grup A - anos iniciais,C,73,7,0,Aprovado
1205,2020,2355,F,Grup A - anos iniciais,E,89,0,2,Reforço
1206,2020,2288,F,Grup B - anos finais,D,79,6,0,Aprovado
1207,2020,4876,M,Grup B - anos finais,A,85,0,2,Reforço
1208,2020,3192,M,Grup A - anos iniciais,D,92,5,1,Aprovado parcialmente
1209,2020,4009,F,Grup A - anos iniciais,A,45,2,2,Reforço
1210,2020,3151,F,Grup B - anos finais,D,91,9,0,Aprovado
1211,2020,3315,F,Grup B - anos finais,C,20,0,2,Reforço
1212,2020,4384,M,Grup A - anos iniciais,E,78,2,2,Reforço
1213,2020,4544,M,Grup B - anos finais,D,95,10,0,Aprovado
1214,2020,4881,F,Grup A - anos iniciais,B,89,3,2,Reforço
1215,2020,5475,F,Grup B - anos finais,A,93,9,0,Aprovado
1216,2020,2905,M,Grup B - anos finais,C,81,10,0,Aprovado
1217,2020,2383,M,Grup B - anos finais,A,92,5,1,Aprovado parcialmente
1218,2020,3773,M,Grup B - anos finais,E,60,8,0,Aprovado
1219,2020,2921,M,Grup B - anos finais,C,93,5,1,Aprovado parcialmente
1220,2020,4019,F,Grup B - anos finais,B,80,9,0,Aprovado
1221,2020,3422,M,Grup B - anos finais,D,93,9,0,Aprovado
1222,2020,3710,M,Grup B - anos finais,E,82,0,2,Reforço
1223,2020,2293,M,Grup A - anos iniciais,B,87,9,0,Aprovado
1224,2020,3518,F,Grup B - anos finais,A,78,8,0,Aprovado
1225,2020,3954,F,Grup B - anos finais,C,76,6,0,Aprovado
1226,2020,4655,M,Grup A - anos iniciais,A,89,5,1,Aprovado parcialmente
1227,2020,2034,F,Grup A - anos iniciais,E,94,3,2,Reforço
1228,2020,2216,M,Grup B - anos finais,A,79,5,1,Aprovado parcialmente
1229,2020,5170,M,Grup A - anos iniciais,E,92,2,2,Reforço
1230,2020,4989,F,Grup B - anos finais,D,78,8,0,Aprovado
1231,2020,5144,F,Grup B - anos finais,D,76,0,2,Reforço
1232,2020,2726,F,Grup B - anos finais,C,91,0,2,Reforço
1233,2020,5195,F,Grup B - anos finais,D,40,2,2,Reforço
1234,2020,2967,M,Grup A - anos iniciais,B,95,7,0,Aprovado
1235,2020,4474,M,Grup A - anos iniciais,D,89,5,1,Aprovado parcialmente
1236,2020,3305,M,Grup B - anos finais,A,98,5,1,Aprovado parcialmente
1237,2020,4519,F,Grup A - anos iniciais,E,88,2,2,Reforço
1238,2020,3327,M,Grup A - anos iniciais,A,95,9,0,Aprovado
1239,2020,5105,F,Grup B - anos finais,D,95,7,0,Aprovado
1240,2020,2572,F,Grup A - anos iniciais,D,97,8,0,Aprovado
1241,2020,4985,M,Grup B - anos finais,A,78,6,0,Aprovado
1242,2020,5124,F,Grup A - anos iniciais,E,78,10,0,Aprovado
1243,2020,4794,F,Grup A - anos iniciais,E,80,8,0,Aprovado
1244,2020,2983,F,Grup B - anos finais,E,87,3,2,Reforço
1245,2020,4464,F,Grup B - anos finais,E,78,0,2,Reforço
1246,2020,4304,M,Grup B - anos finais,E,73,4,2,Reforço
1247,2020,5460,M,Grup A - anos iniciais,A,89,9,0,Aprovado
1248,2020,2008,M,Grup A - anos iniciais,B,79,6,0,Aprovado
1249,2020,4060,F,Grup B - anos finais,C,85,5,1,Aprovado parcialmente
1250,2020,3043,M,Grup B - anos finais,E,92,10,0,Aprovado
1251,2020,3917,F,Grup A - anos iniciais,C,45,4,2,Reforço
1252,2020,4873,F,Grup A - anos iniciais,D,91,2,2,Reforço
1253,2020,5176,F,Grup A - anos iniciais,C,20,3,2,Reforço
1254,2020,2543,M,Grup A - anos iniciais,D,78,4,2,Reforço
1255,2020,4545,F,Grup A - anos iniciais,E,95,0,2,Reforço
1256,2020,3537,M,Grup A - anos iniciais,E,89,0,2,Reforço
1257,2020,2967,F,Grup A - anos iniciais,E,93,7,0,Aprovado
1258,2020,2287,M,Grup B - anos finais,B,81,5,1,Aprovado parcialmente
1259,2020,5364,F,Grup B - anos finais,D,92,2,2,Reforço
1260,2020,2828,M,Grup A - anos iniciais,E,60,6,0,Aprovado
1261,2020,2387,M,Grup A - anos iniciais,B,93,7,0,Aprovado
1262,2020,2976,F,Grup B - anos finais,B,80,4,2,Reforço
1263,2020,2097,F,Grup B - anos finais,B,97,2,2,Reforço
1264,2020,3801,F,Grup B - anos finais,C,82,9,0,Aprovado
1265,2020,4343,M,Grup A - anos iniciais,B,87,9,0,Aprovado
1266,2020,2351,M,Grup B - anos finais,B,78,7,0,Aprovado
1267,2020,3267,M,Grup B - anos finais,B,76,10,0,Aprovado
1268,2020,3948,M,Grup B - anos finais,E,89,3,2,Reforço
1269,2020,3993,M,Grup B - anos finais,B,94,5,1,Aprovado parcialmente
1270,2020,3878,M,Grup A - anos iniciais,A,92,6,0,Aprovado
1271,2020,4403,F,Grup A - anos iniciais,C,92,5,1,Aprovado parcialmente
1272,2020,2690,M,Grup B - anos finais,A,78,2,2,Reforço
1273,2020,5426,M,Grup B - anos finais,E,76,9,0,Aprovado
1274,2020,2840,M,Grup A - anos iniciais,D,91,9,0,Aprovado
1275,2020,2245,M,Grup B - anos finais,D,87,2,2,Reforço
1276,2020,2227,M,Grup A - anos iniciais,A,95,6,0,Aprovado
1277,2020,4898,F,Grup B - anos finais,B,89,5,1,Aprovado parcialmente
1278,2020,3058,M,Grup B - anos finais,D,98,0,2,Reforço
1279,2020,4681,M,Grup B - anos finais,A,88,9,0,Aprovado
1280,2020,4237,F,Grup B - anos finais,D,95,9,0,Aprovado
1281,2020,4461,F,Grup A - anos iniciais,A,95,6,0,Aprovado
1282,2020,4484,M,Grup A - anos iniciais,A,97,2,2,Reforço
1283,2020,3201,F,Grup A - anos iniciais,C,99,10,0,Aprovado
1284,2020,4780,M,Grup B - anos finais,B,78,7,0,Aprovado
1285,2020,3204,F,Grup B - anos finais,E,80,10,0,Aprovado
1286,2020,5409,F,Grup B - anos finais,D,87,9,0,Aprovado
1287,2020,3692,F,Grup B - anos finais,B,78,9,0,Aprovado
1288,2020,4193,F,Grup A - anos iniciais,A,73,5,1,Aprovado parcialmente
1289,2020,4015,M,Grup B - anos finais,D,89,3,2,Reforço
1290,2020,4109,F,Grup B - anos finais,C,79,10,0,Aprovado
1291,2020,2935,F,Grup A - anos iniciais,B,85,10,0,Aprovado
1292,2020,4491,F,Grup A - anos iniciais,C,92,2,2,Reforço
1293,2020,3038,F,Grup A - anos iniciais,D,45,1,2,Reforço
1294,2020,4983,F,Grup A - anos iniciais,E,91,6,0,Aprovado
1295,2020,5403,F,Grup A - anos iniciais,E,72,9,0,Aprovado
1296,2020,4016,M,Grup B - anos finais,C,78,3,2,Reforço
1297,2020,4808,F,Grup B - anos finais,E,95,2,2,Reforço
1298,2020,2038,M,Grup A - anos iniciais,D,89,0,2,Reforço
1299,2020,4874,M,Grup B - anos finais,B,93,4,2,Reforço
1300,2020,5044,F,Grup A - anos iniciais,A,81,8,0,Aprovado
1301,2020,4710,M,Grup B - anos finais,E,92,10,0,Aprovado
1302,2020,2160,F,Grup A - anos iniciais,E,83,10,0,Aprovado
1303,2020,3081,F,Grup B - anos finais,B,88,8,0,Aprovado
1304,2020,3373,M,Grup B - anos finais,A,75,7,0,Aprovado
1305,2020,4215,M,Grup A - anos iniciais,C,83,7,0,Aprovado
1306,2020,5013,F,Grup B - anos finais,D,55,4,2,Reforço
1307,2020,4417,M,Grup A - anos iniciais,D,69,6,0,Aprovado
1308,2020,3185,F,Grup B - anos finais,E,60,7,0,Aprovado
1309,2020,2629,F,Grup B - anos finais,C,78,3,2,Reforço
1310,2020,4137,M,Grup B - anos finais,C,79,8,0,Aprovado
1311,2020,5032,F,Grup A - anos iniciais,C,79,7,0,Aprovado
1312,2020,2347,M,Grup A - anos iniciais,E,58,3,2,Reforço
1313,2020,5434,M,Grup B - anos finais,D,87,3,2,Reforço
1314,2020,5210,F,Grup B - anos finais,A,78,3,2,Reforço
1315,2020,4935,F,Grup A - anos iniciais,D,76,9,0,Aprovado
1316,2020,2977,M,Grup B - anos finais,A,54,4,2,Reforço
1317,2020,3882,M,Grup A - anos iniciais,E,34,9,0,Aprovado
1318,2020,3279,M,Grup B - anos finais,C,86,10,0,Aprovado
1319,2020,2903,M,Grup B - anos finais,D,90,8,0,Aprovado
1320,2020,3350,M,Grup A - anos iniciais,C,78,10,0,Aprovado
1321,2020,3657,M,Grup B - anos finais,A,76,2,2,Reforço
1322,2020,2888,M,Grup B - anos finais,C,78,10,0,Aprovado
1323,2020,2363,F,Grup B - anos finais,A,90,0,2,Reforço
1324,2020,5095,F,Grup B - anos finais,C,49,1,2,Reforço
1325,2020,4777,M,Grup A - anos iniciais,D,89,10,0,Aprovado
1326,2020,2799,F,Grup B - anos finais,A,98,8,0,Aprovado
1327,2020,4163,M,Grup A - anos iniciais,B,88,10,0,Aprovado
1328,2020,4711,M,Grup A - anos iniciais,B,57,9,0,Aprovado
1329,2020,2781,F,Grup B - anos finais,B,70,5,1,Aprovado parcialmente
1330,2020,3357,M,Grup B - anos finais,E,97,6,0,Aprovado
1331,2020,3570,F,Grup B - anos finais,D,82,3,2,Reforço
1332,2020,3951,F,Grup B - anos finais,E,78,2,2,Reforço
1333,2020,4010,M,Grup B - anos finais,C,90,4,2,Reforço
1334,2020,2594,M,Grup A - anos iniciais,D,78,3,2,Reforço
1335,2020,4719,M,Grup A - anos iniciais,A,11,0,2,Reforço
1336,2020,4630,M,Grup A - anos iniciais,C,73,3,2,Reforço
1337,2020,4038,M,Grup A - anos iniciais,E,89,3,2,Reforço
1338,2020,4629,F,Grup A - anos iniciais,A,56,2,2,Reforço
1339,2020,2433,F,Grup A - anos iniciais,E,85,0,2,Reforço
1340,2020,3830,F,Grup B - anos finais,E,92,7,0,Aprovado
1341,2020,3104,F,Grup B - anos finais,D,86,10,0,Aprovado
1342,2020,4250,M,Grup B - anos finais,B,91,3,2,Reforço
1343,2020,4636,F,Grup A - anos iniciais,B,75,6,0,Aprovado
1344,2020,3813,F,Grup A - anos iniciais,C,78,9,0,Aprovado
1345,2020,2118,F,Grup B - anos finais,A,95,7,0,Aprovado
1346,2020,2284,F,Grup A - anos iniciais,D,78,4,2,Reforço
1347,2020,5406,M,Grup B - anos finais,B,56,7,0,Aprovado
1348,2020,3791,F,Grup A - anos iniciais,B,81,6,0,Aprovado
1349,2020,3693,F,Grup A - anos iniciais,D,92,2,2,Reforço
1350,2020,4116,M,Grup B - anos finais,D,76,10,0,Aprovado
1351,2020,2240,M,Grup B - anos finais,C,91,7,0,Aprovado
1352,2020,4243,F,Grup A - anos iniciais,D,89,5,1,Aprovado parcialmente
1353,2020,3730,M,Grup A - anos iniciais,E,93,10,0,Aprovado
1354,2020,2671,M,Grup B - anos finais,D,60,9,0,Aprovado
1355,2020,5244,F,Grup B - anos finais,E,51,3,2,Reforço
1356,2020,4892,F,Grup A - anos iniciais,A,80,8,0,Aprovado
1357,2020,5385,M,Grup A - anos iniciais,C,55,0,2,Reforço
1358,2020,4570,F,Grup A - anos iniciais,D,89,6,0,Aprovado
1359,2020,2508,M,Grup A - anos iniciais,B,87,7,0,Aprovado
1360,2020,5404,M,Grup B - anos finais,C,65,7,0,Aprovado
1361,2020,4836,F,Grup A - anos iniciais,A,76,10,0,Aprovado
1362,2020,5450,F,Grup A - anos iniciais,B,89,3,2,Reforço
1363,2020,5397,M,Grup B - anos finais,C,94,8,0,Aprovado
1364,2020,4862,M,Grup B - anos finais,E,69,6,0,Aprovado
1365,2020,3834,F,Grup A - anos iniciais,C,78,9,0,Aprovado
1366,2020,3249,M,Grup A - anos iniciais,B,80,9,0,Aprovado
1367,2020,5208,M,Grup A - anos iniciais,D,76,0,2,Reforço
1368,2020,2986,M,Grup B - anos finais,A,19,10,0,Aprovado
1369,2020,4107,M,Grup B - anos finais,D,84,2,2,Reforço
1370,2020,4709,F,Grup A - anos iniciais,C,95,7,0,Aprovado
1371,2020,2873,M,Grup B - anos finais,D,89,1,2,Reforço
1372,2020,2189,F,Grup A - anos iniciais,E,94,10,0,Aprovado
1373,2020,2702,F,Grup A - anos iniciais,A,75,8,0,Aprovado
1374,2020,5230,M,Grup A - anos iniciais,C,79,7,0,Aprovado
1375,2020,5467,M,Grup A - anos iniciais,D,89,0,2,Reforço
1376,2020,3114,F,Grup B - anos finais,E,78,5,1,Aprovado parcialmente
1377,2020,4408,M,Grup B - anos finais,A,93,7,0,Aprovado
1378,2020,2974,F,Grup A - anos iniciais,D,84,7,0,Aprovado
1379,2020,4934,M,Grup B - anos finais,B,72,6,0,Aprovado
1380,2020,2249,M,Grup A - anos iniciais,B,94,7,0,Aprovado
1381,2020,4782,F,Grup B - anos finais,E,81,8,0,Aprovado
1382,2020,3894,M,Grup A - anos iniciais,B,76,9,0,Aprovado
1383,2020,3675,M,Grup B - anos finais,C,89,4,2,Reforço
1384,2020,4165,M,Grup B - anos finais,B,78,6,0,Aprovado
1385,2020,2607,F,Grup A - anos iniciais,C,97,3,2,Reforço
1386,2020,3358,F,Grup B - anos finais,B,93,0,2,Reforço
1387,2020,2607,M,Grup A - anos iniciais,A,80,0,2,Reforço
1388,2020,2564,M,Grup B - anos finais,C,87,4,2,Reforço
1389,2020,3114,F,Grup B - anos finais,E,82,0,2,Reforço
1390,2020,3100,F,Grup A - anos iniciais,A,87,10,0,Aprovado
1391,2020,3559,F,Grup A - anos iniciais,E,78,9,0,Aprovado
1392,2020,3707,M,Grup A - anos iniciais,B,76,6,0,Aprovado
1393,2020,3068,F,Grup B - anos finais,D,89,0,2,Reforço
1394,2020,5378,M,Grup B - anos finais,E,94,0,2,Reforço
1395,2020,4187,F,Grup A - anos iniciais,A,95,8,0,Aprovado
1396,2020,4655,M,Grup A - anos iniciais,E,92,9,0,Aprovado
1397,2020,5023,M,Grup A - anos iniciais,E,78,0,2,Reforço
1398,2020,3252,M,Grup A - anos iniciais,E,76,4,2,Reforço
1399,2020,2420,M,Grup B - anos finais,C,91,9,0,Aprovado
1400,2020,2269,M,Grup B - anos finais,E,40,2,2,Reforço
1401,2020,2635,M,Grup A - anos iniciais,D,95,1,2,Reforço
1402,2020,4121,F,Grup A - anos iniciais,B,89,7,0,Aprovado
1403,2020,2986,F,Grup A - anos iniciais,C,98,10,0,Aprovado
1404,2020,5295,M,Grup A - anos iniciais,D,88,1,2,Reforço
1405,2020,4354,F,Grup B - anos finais,B,95,7,0,Aprovado
1406,2020,2585,M,Grup A - anos iniciais,E,95,6,0,Aprovado
1407,2020,4656,M,Grup A - anos iniciais,C,97,6,0,Aprovado
1408,2020,3295,M,Grup A - anos iniciais,B,89,5,1,Aprovado parcialmente
1409,2020,2646,M,Grup A - anos iniciais,E,78,0,2,Reforço
1410,2020,4302,M,Grup A - anos iniciais,D,80,2,2,Reforço
1411,2020,3893,F,Grup A - anos iniciais,B,87,7,0,Aprovado
1412,2020,3413,M,Grup B - anos finais,D,78,4,2,Reforço
1413,2020,2725,M,Grup B - anos finais,D,73,9,0,Aprovado
1414,2020,4368,M,Grup A - anos iniciais,A,89,0,2,Reforço
1415,2020,3928,M,Grup A - anos iniciais,D,79,3,2,Reforço
1416,2020,3244,F,Grup A - anos iniciais,D,85,8,0,Aprovado
1417,2020,5493,M,Grup B - anos finais,C,92,6,0,Aprovado
1418,2020,2026,M,Grup B - anos finais,E,45,10,0,Aprovado
1419,2020,3944,F,Grup B - anos finais,A,91,0,2,Reforço
1420,2020,4839,M,Grup A - anos iniciais,A,89,5,1,Aprovado parcialmente
1421,2020,2093,M,Grup B - anos finais,E,78,8,0,Aprovado
1422,2020,3887,F,Grup A - anos iniciais,E,95,9,0,Aprovado
1423,2020,3428,M,Grup B - anos finais,D,89,2,2,Reforço
1424,2020,5325,M,Grup A - anos iniciais,E,93,2,2,Reforço
1425,2020,3574,M,Grup B - anos finais,B,81,10,0,Aprovado
1426,2020,5006,M,Grup B - anos finais,D,92,8,0,Aprovado
1427,2020,4913,F,Grup A - anos iniciais,B,78,9,0,Aprovado
1428,2020,2054,M,Grup B - anos finais,C,93,8,0,Aprovado
1429,2020,2566,F,Grup A - anos iniciais,C,80,2,2,Reforço
1430,2020,5216,F,Grup B - anos finais,A,95,5,1,Aprovado parcialmente
1431,2020,3141,M,Grup B - anos finais,C,82,6,0,Aprovado
1432,2020,4333,F,Grup B - anos finais,A,87,10,0,Aprovado
1433,2020,2891,M,Grup B - anos finais,B,78,2,2,Reforço
1434,2020,5283,M,Grup A - anos iniciais,D,76,3,2,Reforço
1435,2020,2914,F,Grup B - anos finais,A,89,6,0,Aprovado
1436,2020,3025,F,Grup A - anos iniciais,D,94,9,0,Aprovado
1437,2020,2318,M,Grup A - anos iniciais,B,93,2,2,Reforço
1438,2020,4376,F,Grup B - anos finais,A,92,7,0,Aprovado
1439,2020,2207,F,Grup B - anos finais,E,78,10,0,Aprovado
1440,2020,3876,F,Grup B - anos finais,D,76,9,0,Aprovado
1441,2020,3501,F,Grup A - anos iniciais,A,91,4,2,Reforço
1442,2020,4071,F,Grup B - anos finais,B,93,9,0,Aprovado
1443,2020,2667,F,Grup A - anos iniciais,A,95,9,0,Aprovado
1444,2020,3204,F,Grup B - anos finais,A,89,10,0,Aprovado
1445,2020,5366,F,Grup A - anos iniciais,D,98,6,0,Aprovado
1446,2020,4056,M,Grup B - anos finais,B,88,7,0,Aprovado
1447,2020,2272,M,Grup A - anos iniciais,A,95,7,0,Aprovado
1448,2020,2132,F,Grup B - anos finais,B,95,5,1,Aprovado parcialmente
1449,2020,2807,M,Grup B - anos finais,E,97,8,0,Aprovado
1450,2020,2868,F,Grup A - anos iniciais,A,54,5,1,Aprovado parcialmente
1451,2020,2263,F,Grup A - anos iniciais,B,78,6,0,Aprovado
1452,2020,2055,F,Grup B - anos finais,E,80,2,2,Reforço
1453,2020,3069,F,Grup A - anos iniciais,E,87,3,2,Reforço
1454,2020,5207,M,Grup A - anos iniciais,C,78,9,0,Aprovado
1455,2020,5088,F,Grup B - anos finais,E,73,2,2,Reforço
1456,2020,2543,M,Grup A - anos iniciais,B,89,5,1,Aprovado parcialmente
1457,2020,4775,F,Grup B - anos finais,E,79,3,2,Reforço
1458,2020,4233,M,Grup B - anos finais,D,85,9,0,Aprovado
1459,2020,2715,F,Grup B - anos finais,C,92,5,1,Aprovado parcialmente
1460,2020,2581,M,Grup B - anos finais,B,45,6,0,Aprovado
1461,2020,3483,M,Grup B - anos finais,D,91,4,2,Reforço
1462,2020,4659,F,Grup B - anos finais,E,98,2,2,Reforço
1463,2020,2772,F,Grup A - anos iniciais,E,78,8,0,Aprovado
1464,2020,5142,M,Grup A - anos iniciais,E,95,0,2,Reforço
1465,2020,4242,F,Grup A - anos iniciais,D,89,9,0,Aprovado
1466,2020,2492,M,Grup B - anos finais,B,93,8,0,Aprovado
1467,2020,3866,F,Grup B - anos finais,D,81,0,2,Reforço
1468,2020,4991,F,Grup B - anos finais,D,92,7,0,Aprovado
1469,2020,5331,F,Grup B - anos finais,D,60,10,0,Aprovado
1470,2020,2424,M,Grup A - anos iniciais,A,93,0,2,Reforço
1471,2020,5322,F,Grup B - anos finais,E,80,6,0,Aprovado
1472,2020,5175,M,Grup B - anos finais,B,55,2,2,Reforço
1473,2020,5161,M,Grup B - anos finais,B,82,10,0,Aprovado
1474,2020,2307,M,Grup A - anos iniciais,D,87,9,0,Aprovado
1475,2020,3421,F,Grup B - anos finais,E,78,10,0,Aprovado
1476,2020,5330,M,Grup A - anos iniciais,D,76,9,0,Aprovado
1477,2020,4991,M,Grup B - anos finais,B,89,3,2,Reforço
1478,2020,3767,F,Grup A - anos iniciais,A,94,10,0,Aprovado
1479,2020,3289,M,Grup A - anos iniciais,D,80,3,2,Reforço
1480,2020,5453,F,Grup A - anos iniciais,D,92,8,0,Aprovado
1481,2020,3666,M,Grup B - anos finais,D,78,0,2,Reforço
1482,2020,3449,M,Grup B - anos finais,E,76,7,0,Aprovado
1483,2020,4798,F,Grup B - anos finais,A,91,10,0,Aprovado
1484,2020,2793,F,Grup B - anos finais,B,70,5,1,Aprovado parcialmente
1485,2020,3446,F,Grup A - anos iniciais,B,95,9,0,Aprovado
1486,2020,5356,F,Grup B - anos finais,D,89,8,0,Aprovado
1487,2020,3033,M,Grup A - anos iniciais,A,98,5,1,Aprovado parcialmente
1488,2020,4623,M,Grup A - anos iniciais,A,88,9,0,Aprovado
1489,2020,5153,M,Grup A - anos iniciais,D,95,7,0,Aprovado
1490,2020,2997,M,Grup B - anos finais,D,95,3,2,Reforço
1491,2020,5173,F,Grup B - anos finais,C,97,5,1,Aprovado parcialmente
1492,2020,2725,F,Grup B - anos finais,A,54,10,0,Aprovado
1493,2020,2721,F,Grup A - anos iniciais,D,78,9,0,Aprovado
1494,2020,4418,M,Grup B - anos finais,D,80,4,2,Reforço
1495,2020,3542,F,Grup B - anos finais,C,87,9,0,Aprovado
1496,2020,5155,M,Grup B - anos finais,D,78,7,0,Aprovado
1497,2020,4256,F,Grup A - anos iniciais,A,73,2,2,Reforço
1498,2020,4474,M,Grup A - anos iniciais,A,89,10,0,Aprovado
1499,2020,4354,F,Grup B - anos finais,A,92,7,0,Aprovado
1500,2020,5026,F,Grup B - anos finais,C,45,8,0,Aprovado
1501,2020,4368,M,Grup A - anos iniciais,A,91,10,0,Aprovado
1502,2020,3868,F,Grup B - anos finais,B,20,0,2,Reforço
1503,2020,3833,F,Grup A - anos iniciais,B,78,9,0,Aprovado
1504,2020,3091,F,Grup A - anos iniciais,A,95,3,2,Reforço
1505,2020,3063,M,Grup B - anos finais,B,89,7,0,Aprovado
1506,2020,2221,F,Grup A - anos iniciais,E,93,6,0,Aprovado
1507,2020,2588,M,Grup B - anos finais,B,81,7,0,Aprovado
1508,2020,3313,M,Grup A - anos iniciais,B,92,5,1,Aprovado parcialmente
1509,2020,3600,F,Grup B - anos finais,B,60,0,2,Reforço
1510,2020,4236,M,Grup A - anos iniciais,B,93,3,2,Reforço
1511,2020,2167,M,Grup B - anos finais,E,80,5,1,Aprovado parcialmente
1512,2020,4368,F,Grup B - anos finais,B,78,0,2,Reforço
1513,2020,3661,M,Grup A - anos iniciais,B,82,7,0,Aprovado
1514,2020,2419,F,Grup A - anos iniciais,C,87,10,0,Aprovado
1515,2020,5316,F,Grup B - anos finais,B,78,9,0,Aprovado
1516,2020,2095,F,Grup A - anos iniciais,B,76,6,0,Aprovado
1517,2020,4850,M,Grup A - anos iniciais,D,89,9,0,Aprovado
1518,2020,3876,M,Grup A - anos iniciais,A,94,4,2,Reforço
1519,2020,4413,M,Grup B - anos finais,C,88,7,0,Aprovado
1520,2020,5081,F,Grup B - anos finais,A,92,8,0,Aprovado
1521,2020,3132,F,Grup B - anos finais,D,78,9,0,Aprovado
1522,2020,2621,F,Grup B - anos finais,E,76,4,2,Reforço
1523,2020,2255,M,Grup B - anos finais,E,91,0,2,Reforço
1524,2020,3328,M,Grup A - anos iniciais,B,97,3,2,Reforço
1525,2020,3793,M,Grup A - anos iniciais,A,95,0,2,Reforço
1526,2020,5006,F,Grup B - anos finais,A,89,3,2,Reforço
1527,2020,4529,F,Grup A - anos iniciais,B,98,0,2,Reforço
1528,2020,4003,M,Grup B - anos finais,A,88,2,2,Reforço
1529,2020,2737,M,Grup A - anos iniciais,D,95,0,2,Reforço
1530,2020,4938,M,Grup A - anos iniciais,A,95,10,0,Aprovado
1531,2020,4937,F,Grup B - anos finais,D,97,7,0,Aprovado
1532,2020,5369,M,Grup B - anos finais,A,93,2,2,Reforço
1533,2020,4989,M,Grup A - anos iniciais,E,78,9,0,Aprovado
1534,2020,2262,M,Grup B - anos finais,D,80,10,0,Aprovado
1535,2020,3285,M,Grup A - anos iniciais,D,87,3,2,Reforço
1536,2020,2635,M,Grup A - anos iniciais,B,78,6,0,Aprovado
1537,2020,3850,F,Grup B - anos finais,D,73,4,2,Reforço
1538,2020,2655,F,Grup A - anos iniciais,C,89,9,0,Aprovado
1539,2020,3688,M,Grup B - anos finais,D,79,9,0,Aprovado
1540,2020,2462,F,Grup B - anos finais,B,85,5,1,Aprovado parcialmente
1541,2020,5375,F,Grup A - anos iniciais,D,75,4,2,Reforço
1542,2020,5124,F,Grup A - anos iniciais,D,45,4,2,Reforço
1543,2020,3941,M,Grup B - anos finais,E,91,4,2,Reforço
1544,2020,2605,F,Grup B - anos finais,C,80,7,0,Aprovado
1545,2020,4644,M,Grup B - anos finais,A,78,0,2,Reforço
1546,2020,5445,F,Grup B - anos finais,B,95,10,0,Aprovado
1547,2020,3819,M,Grup A - anos iniciais,E,89,9,0,Aprovado
1548,2020,4542,F,Grup B - anos finais,D,93,6,0,Aprovado
1549,2020,3194,M,Grup A - anos iniciais,B,81,8,0,Aprovado
1550,2020,3253,F,Grup A - anos iniciais,A,92,8,0,Aprovado
1551,2020,4722,M,Grup A - anos iniciais,B,83,2,2,Reforço
1552,2020,3764,M,Grup A - anos iniciais,B,45,2,2,Reforço
1553,2020,5101,M,Grup B - anos finais,A,75,8,0,Aprovado
1554,2020,5463,F,Grup A - anos iniciais,B,83,9,0,Aprovado
1555,2020,4246,M,Grup A - anos iniciais,C,55,9,0,Aprovado
1556,2020,5190,F,Grup B - anos finais,D,69,5,1,Aprovado parcialmente
1557,2020,3549,M,Grup A - anos iniciais,D,60,0,2,Reforço
1558,2020,5494,M,Grup A - anos iniciais,A,78,7,0,Aprovado
1559,2020,4791,M,Grup A - anos iniciais,A,79,9,0,Aprovado
1560,2020,5013,F,Grup A - anos iniciais,A,93,5,1,Aprovado parcialmente
1561,2020,2784,M,Grup A - anos iniciais,D,58,3,2,Reforço
1562,2020,4825,F,Grup B - anos finais,A,87,5,1,Aprovado parcialmente
1563,2020,2068,M,Grup B - anos finais,D,78,6,0,Aprovado
1564,2020,5021,F,Grup B - anos finais,C,76,8,0,Aprovado
1565,2020,4133,M,Grup B - anos finais,A,54,3,2,Reforço
1566,2020,5296,M,Grup A - anos iniciais,D,89,9,0,Aprovado
1567,2020,4880,F,Grup A - anos iniciais,E,53,2,2,Reforço
